dates,cases
11-06-15,"['nausea', 'fever', 'COPD', 'asthma', 'Bronchitis', 'heart problem', 'Pneumonia', 'COPD', 'Pneumonia', 'nausea', 'heart problem', 'heart problem', 'heart problem', 'COPD', 'fever', 'COPD', 'fever', 'Pneumonia', 'heart problem', 'nausea']"
17-06-15,"['fever', 'heart problem', 'Bronchitis', 'Pneumonia', 'Pneumonia', 'asthma', 'asthma', 'heart problem', 'heart problem', 'asthma', 'COPD', 'heart problem', 'Bronchitis', 'fever', 'fever', 'heart problem', 'fever', 'asthma', 'fever', 'Bronchitis']"
19-06-15,"['heart problem', 'COPD', 'Bronchitis', 'heart problem', 'COPD', 'asthma', 'nausea', 'fever', 'COPD', 'heart problem', 'nausea', 'nausea', 'Bronchitis', 'asthma', 'nausea', 'Bronchitis', 'Bronchitis', 'asthma', 'Bronchitis', 'COPD']"
23-06-15,"['fever', 'asthma', 'Bronchitis', 'fever', 'heart problem', 'Pneumonia', 'heart problem', 'Bronchitis', 'Pneumonia', 'nausea', 'fever', 'heart problem', 'fever', 'heart problem', 'heart problem', 'asthma', 'Pneumonia', 'heart problem', 'asthma', 'COPD']"
26-06-15,"['heart problem', 'nausea', 'Pneumonia', 'nausea', 'Pneumonia', 'Bronchitis', 'heart problem', 'asthma', 'heart problem', 'COPD', 'heart problem', 'fever', 'asthma', 'Pneumonia', 'nausea', 'nausea', 'asthma', 'COPD', 'nausea', 'Pneumonia']"
30-06-15,"['fever', 'COPD', 'Bronchitis', 'fever', 'COPD', 'Bronchitis', 'nausea', 'Bronchitis', 'nausea', 'Pneumonia', 'nausea', 'Bronchitis', 'Pneumonia', 'asthma', 'COPD', 'Bronchitis', 'Bronchitis', 'heart problem', 'nausea', 'Bronchitis']"
03-07-15,"['nausea', 'fever', 'Pneumonia', 'Pneumonia', 'heart problem', 'fever', 'COPD', 'asthma', 'fever', 'Pneumonia', 'fever', 'fever', 'asthma', 'fever', 'Pneumonia', 'COPD', 'Pneumonia', 'nausea', 'asthma', 'COPD']"
06-07-15,"['heart problem', 'nausea', 'nausea', 'Bronchitis', 'asthma', 'asthma', 'Bronchitis', 'heart problem', 'nausea', 'Pneumonia', 'Pneumonia', 'asthma', 'COPD', 'COPD', 'Bronchitis', 'COPD', 'Bronchitis', 'Pneumonia', 'Bronchitis', 'COPD']"
09-07-15,"['Pneumonia', 'asthma', 'asthma', 'fever', 'nausea', 'nausea', 'heart problem', 'Pneumonia', 'heart problem', 'Pneumonia', 'fever', 'asthma', 'asthma', 'COPD', 'heart problem', 'Pneumonia', 'Bronchitis', 'heart problem', 'COPD', 'heart problem']"
15-07-15,"['COPD', 'Bronchitis', 'heart problem', 'nausea', 'Pneumonia', 'nausea', 'COPD', 'nausea', 'asthma', 'COPD', 'Bronchitis', 'Pneumonia', 'Pneumonia', 'asthma', 'Pneumonia', 'Pneumonia', 'nausea', 'heart problem', 'fever', 'nausea']"
17-07-15,"['Pneumonia', 'asthma', 'nausea', 'Pneumonia', 'fever', 'COPD', 'nausea', 'Bronchitis', 'Bronchitis', 'asthma', 'Bronchitis', 'fever', 'heart problem', 'nausea', 'Pneumonia', 'asthma', 'asthma', 'fever', 'fever', 'fever']"
21-07-15,"['asthma', 'heart problem', 'asthma', 'COPD', 'asthma', 'Pneumonia', 'fever', 'COPD', 'Pneumonia', 'fever', 'heart problem', 'heart problem', 'asthma', 'Pneumonia', 'fever', 'fever', 'Bronchitis', 'Pneumonia', 'nausea', 'nausea']"
24-07-15,"['heart problem', 'heart problem', 'fever', 'nausea', 'nausea', 'COPD', 'Pneumonia', 'Bronchitis', 'fever', 'Bronchitis', 'COPD', 'Bronchitis', 'Pneumonia', 'heart problem', 'Pneumonia', 'COPD', 'nausea', 'Pneumonia', 'fever', 'nausea']"
28-07-15,"['fever', 'nausea', 'heart problem', 'nausea', 'fever', 'nausea', 'nausea', 'nausea', 'fever', 'fever', 'heart problem', 'nausea', 'nausea', 'Pneumonia', 'fever', 'nausea', 'nausea', 'heart problem', 'heart problem', 'COPD']"
31-07-15,"['Bronchitis', 'COPD', 'asthma', 'Bronchitis', 'nausea', 'COPD', 'heart problem', 'Bronchitis', 'heart problem', 'heart problem', 'Bronchitis', 'nausea', 'COPD', 'nausea', 'asthma', 'heart problem', 'Pneumonia', 'fever', 'nausea', 'nausea']"
04-08-15,"['nausea', 'nausea', 'COPD', 'Pneumonia', 'Pneumonia', 'nausea', 'Bronchitis', 'heart problem', 'asthma', 'heart problem', 'heart problem', 'nausea', 'COPD', 'fever', 'heart problem', 'Bronchitis', 'Bronchitis', 'nausea', 'COPD', 'Bronchitis']"
06-08-15,"['asthma', 'COPD', 'COPD', 'fever', 'fever', 'fever', 'asthma', 'fever', 'COPD', 'fever', 'COPD', 'Bronchitis', 'Pneumonia', 'heart problem', 'asthma', 'Pneumonia', 'fever', 'asthma', 'heart problem', 'heart problem']"
11-08-15,"['Pneumonia', 'COPD', 'nausea', 'COPD', 'heart problem', 'Bronchitis', 'heart problem', 'COPD', 'heart problem', 'Bronchitis', 'Bronchitis', 'heart problem', 'fever', 'nausea', 'asthma', 'Bronchitis', 'Pneumonia', 'COPD', 'COPD', 'COPD']"
13-08-15,"['nausea', 'fever', 'Bronchitis', 'COPD', 'asthma', 'COPD', 'nausea', 'heart problem', 'Pneumonia', 'fever', 'fever', 'Bronchitis', 'Bronchitis', 'heart problem', 'asthma', 'Bronchitis', 'asthma', 'fever', 'nausea', 'Pneumonia']"
18-08-15,"['Pneumonia', 'Bronchitis', 'asthma', 'nausea', 'nausea', 'nausea', 'nausea', 'asthma', 'Pneumonia', 'COPD', 'fever', 'COPD', 'Pneumonia', 'Pneumonia', 'nausea', 'COPD', 'nausea', 'heart problem', 'asthma', 'heart problem']"
20-08-15,"['Pneumonia', 'COPD', 'heart problem', 'Bronchitis', 'asthma', 'Pneumonia', 'asthma', 'asthma', 'Pneumonia', 'heart problem', 'fever', 'nausea', 'heart problem', 'Bronchitis', 'Bronchitis', 'nausea', 'fever', 'asthma', 'fever', 'heart problem']"
25-08-15,"['asthma', 'Bronchitis', 'asthma', 'nausea', 'asthma', 'COPD', 'fever', 'heart problem', 'heart problem', 'asthma', 'heart problem', 'asthma', 'Bronchitis', 'heart problem', 'Pneumonia', 'heart problem', 'heart problem', 'nausea', 'nausea', 'fever']"
28-08-15,"['nausea', 'heart problem', 'COPD', 'Bronchitis', 'heart problem', 'asthma', 'heart problem', 'heart problem', 'Pneumonia', 'asthma', 'nausea', 'Pneumonia', 'Bronchitis', 'asthma', 'fever', 'Pneumonia', 'asthma', 'heart problem', 'Pneumonia', 'heart problem']"
31-08-15,"['asthma', 'nausea', 'asthma', 'Pneumonia', 'asthma', 'nausea', 'COPD', 'Bronchitis', 'nausea', 'nausea', 'Pneumonia', 'Bronchitis', 'nausea', 'Pneumonia', 'Pneumonia', 'fever', 'heart problem', 'COPD', 'Bronchitis', 'heart problem']"
03-09-15,"['asthma', 'asthma', 'heart problem', 'asthma', 'COPD', 'nausea', 'fever', 'heart problem', 'heart problem', 'Bronchitis', 'Pneumonia', 'Pneumonia', 'heart problem', 'asthma', 'asthma', 'fever', 'nausea', 'nausea', 'asthma', 'COPD']"
07-09-15,"['nausea', 'nausea', 'fever', 'asthma', 'nausea', 'fever', 'asthma', 'COPD', 'nausea', 'heart problem', 'fever', 'nausea', 'asthma', 'Bronchitis', 'Bronchitis', 'COPD', 'heart problem', 'fever', 'fever', 'Pneumonia']"
10-09-15,"['Bronchitis', 'heart problem', 'asthma', 'COPD', 'Bronchitis', 'heart problem', 'COPD', 'Pneumonia', 'heart problem', 'heart problem', 'heart problem', 'Pneumonia', 'heart problem', 'nausea', 'Bronchitis', 'Bronchitis', 'COPD', 'Pneumonia', 'Bronchitis', 'nausea']"
14-09-15,"['heart problem', 'asthma', 'asthma', 'nausea', 'Pneumonia', 'Pneumonia', 'Bronchitis', 'COPD', 'heart problem', 'heart problem', 'asthma', 'nausea', 'Bronchitis', 'asthma', 'Bronchitis', 'asthma', 'fever', 'asthma', 'Bronchitis', 'COPD']"
18-09-15,"['asthma', 'heart problem', 'Bronchitis', 'fever', 'heart problem', 'fever', 'Pneumonia', 'nausea', 'asthma', 'fever', 'asthma', 'Pneumonia', 'nausea', 'Pneumonia', 'COPD', 'Pneumonia', 'Pneumonia', 'fever', 'fever', 'COPD']"
21-09-15,"['asthma', 'asthma', 'nausea', 'nausea', 'Pneumonia', 'asthma', 'Pneumonia', 'nausea', 'Bronchitis', 'heart problem', 'COPD', 'Bronchitis', 'Bronchitis', 'asthma', 'COPD', 'COPD', 'Bronchitis', 'COPD', 'nausea', 'asthma']"
24-09-15,"['fever', 'COPD', 'nausea', 'nausea', 'nausea', 'fever', 'asthma', 'nausea', 'Pneumonia', 'Bronchitis', 'COPD', 'heart problem', 'heart problem', 'COPD', 'nausea', 'asthma', 'asthma', 'Bronchitis', 'heart problem', 'Pneumonia']"
28-09-15,"['COPD', 'heart problem', 'fever', 'nausea', 'Bronchitis', 'Pneumonia', 'nausea', 'Pneumonia', 'Pneumonia', 'asthma', 'fever', 'fever', 'heart problem', 'asthma', 'heart problem', 'heart problem', 'COPD', 'COPD', 'Bronchitis', 'heart problem']"
01-10-15,"['nausea', 'Pneumonia', 'nausea', 'heart problem', 'COPD', 'asthma', 'Pneumonia', 'asthma', 'Bronchitis', 'COPD', 'nausea', 'fever', 'Pneumonia', 'heart problem', 'fever', 'nausea', 'COPD', 'Pneumonia', 'Bronchitis', 'Pneumonia']"
05-10-15,"['asthma', 'fever', 'heart problem', 'COPD', 'fever', 'asthma', 'nausea', 'heart problem', 'fever', 'Pneumonia', 'heart problem', 'fever', 'heart problem', 'heart problem', 'Bronchitis', 'asthma', 'asthma', 'COPD', 'Pneumonia', 'Pneumonia']"
08-10-15,"['Pneumonia', 'nausea', 'Pneumonia', 'nausea', 'heart problem', 'COPD', 'Bronchitis', 'COPD', 'Bronchitis', 'fever', 'heart problem', 'Bronchitis', 'heart problem', 'asthma', 'Pneumonia', 'fever', 'asthma', 'fever', 'Bronchitis', 'fever']"
12-10-15,"['fever', 'nausea', 'asthma', 'heart problem', 'asthma', 'COPD', 'asthma', 'nausea', 'nausea', 'nausea', 'nausea', 'fever', 'COPD', 'asthma', 'asthma', 'heart problem', 'fever', 'Bronchitis', 'Pneumonia', 'asthma']"
15-10-15,"['Bronchitis', 'nausea', 'fever', 'Pneumonia', 'asthma', 'COPD', 'Pneumonia', 'Pneumonia', 'Pneumonia', 'heart problem', 'Pneumonia', 'Bronchitis', 'heart problem', 'nausea', 'fever', 'Bronchitis', 'Bronchitis', 'Bronchitis', 'Bronchitis', 'Bronchitis']"
19-10-15,"['COPD', 'Bronchitis', 'asthma', 'Bronchitis', 'COPD', 'asthma', 'Bronchitis', 'COPD', 'asthma', 'nausea', 'COPD', 'heart problem', 'COPD', 'COPD', 'heart problem', 'Bronchitis', 'asthma', 'heart problem', 'COPD', 'Bronchitis']"
22-10-15,"['asthma', 'heart problem', 'fever', 'COPD', 'Pneumonia', 'Pneumonia', 'heart problem', 'Pneumonia', 'Pneumonia', 'fever', 'asthma', 'Bronchitis', 'Pneumonia', 'COPD', 'nausea', 'Bronchitis', 'asthma', 'heart problem', 'heart problem', 'nausea']"
27-10-15,"['nausea', 'asthma', 'Bronchitis', 'fever', 'fever', 'Bronchitis', 'asthma', 'Pneumonia', 'Bronchitis', 'Pneumonia', 'Pneumonia', 'fever', 'Bronchitis', 'COPD', 'nausea', 'Pneumonia', 'nausea', 'Pneumonia', 'fever', 'fever']"
30-10-15,"['fever', 'fever', 'heart problem', 'heart problem', 'asthma', 'heart problem', 'COPD', 'Pneumonia', 'Pneumonia', 'asthma', 'asthma', 'Bronchitis', 'asthma', 'nausea', 'asthma', 'Bronchitis', 'Pneumonia', 'Pneumonia', 'heart problem', 'Pneumonia']"
02-11-15,"['nausea', 'heart problem', 'Bronchitis', 'Pneumonia', 'asthma', 'fever', 'COPD', 'COPD', 'Bronchitis', 'Bronchitis', 'asthma', 'Bronchitis', 'nausea', 'fever', 'Bronchitis', 'COPD', 'Bronchitis', 'Pneumonia', 'Pneumonia', 'Pneumonia']"
05-11-15,"['heart problem', 'COPD', 'asthma', 'COPD', 'nausea', 'COPD', 'asthma', 'Bronchitis', 'asthma', 'Pneumonia', 'Bronchitis', 'Pneumonia', 'COPD', 'fever', 'COPD', 'heart problem', 'fever', 'asthma', 'COPD', 'Bronchitis']"
09-11-15,"['nausea', 'heart problem', 'COPD', 'fever', 'Pneumonia', 'asthma', 'nausea', 'COPD', 'nausea', 'nausea', 'nausea', 'asthma', 'COPD', 'Pneumonia', 'fever', 'nausea', 'nausea', 'COPD', 'COPD', 'nausea']"
11-11-15,"['Pneumonia', 'heart problem', 'COPD', 'Pneumonia', 'Pneumonia', 'fever', 'nausea', 'heart problem', 'Bronchitis', 'asthma', 'Bronchitis', 'asthma', 'Pneumonia', 'asthma', 'COPD', 'fever', 'fever', 'COPD', 'heart problem', 'fever']"
16-11-15,"['heart problem', 'Pneumonia', 'heart problem', 'asthma', 'asthma', 'Bronchitis', 'fever', 'nausea', 'asthma', 'COPD', 'heart problem', 'COPD', 'Bronchitis', 'fever', 'COPD', 'Bronchitis', 'COPD', 'COPD', 'Bronchitis', 'COPD']"
19-11-15,"['Bronchitis', 'COPD', 'COPD', 'fever', 'asthma', 'nausea', 'heart problem', 'nausea', 'asthma', 'Pneumonia', 'Pneumonia', 'COPD', 'COPD', 'Pneumonia', 'asthma', 'Bronchitis', 'Bronchitis', 'asthma', 'Pneumonia', 'Bronchitis']"
23-11-15,"['COPD', 'COPD', 'Bronchitis', 'Bronchitis', 'heart problem', 'nausea', 'heart problem', 'COPD', 'nausea', 'fever', 'fever', 'heart problem', 'Bronchitis', 'Bronchitis', 'Bronchitis', 'nausea', 'nausea', 'heart problem', 'nausea', 'Pneumonia']"
26-11-15,"['Bronchitis', 'nausea', 'heart problem', 'heart problem', 'Bronchitis', 'heart problem', 'fever', 'heart problem', 'Pneumonia', 'Pneumonia', 'COPD', 'asthma', 'COPD', 'asthma', 'nausea', 'Bronchitis', 'Bronchitis', 'fever', 'nausea', 'heart problem']"
30-11-15,"['Bronchitis', 'Bronchitis', 'asthma', 'fever', 'heart problem', 'heart problem', 'Pneumonia', 'heart problem', 'COPD', 'asthma', 'COPD', 'heart problem', 'nausea', 'asthma', 'Bronchitis', 'heart problem', 'nausea', 'Bronchitis', 'Bronchitis', 'Bronchitis']"
03-12-15,"['Bronchitis', 'Pneumonia', 'Bronchitis', 'fever', 'nausea', 'nausea', 'nausea', 'heart problem', 'fever', 'COPD', 'heart problem', 'Bronchitis', 'nausea', 'fever', 'Bronchitis', 'fever', 'COPD', 'nausea', 'heart problem', 'fever']"
07-12-15,"['fever', 'asthma', 'Pneumonia', 'fever', 'fever', 'asthma', 'Pneumonia', 'asthma', 'nausea', 'Pneumonia', 'heart problem', 'Bronchitis', 'Bronchitis', 'asthma', 'COPD', 'COPD', 'heart problem', 'nausea', 'fever', 'nausea']"
10-12-15,"['heart problem', 'COPD', 'COPD', 'COPD', 'COPD', 'asthma', 'fever', 'Pneumonia', 'asthma', 'fever', 'asthma', 'Bronchitis', 'asthma', 'Bronchitis', 'fever', 'fever', 'heart problem', 'fever', 'nausea', 'fever']"
14-12-15,"['COPD', 'asthma', 'asthma', 'COPD', 'heart problem', 'nausea', 'COPD', 'asthma', 'COPD', 'heart problem', 'heart problem', 'heart problem', 'Pneumonia', 'fever', 'nausea', 'asthma', 'COPD', 'Pneumonia', 'COPD', 'nausea']"
17-12-15,"['Pneumonia', 'heart problem', 'nausea', 'Bronchitis', 'nausea', 'asthma', 'heart problem', 'Pneumonia', 'nausea', 'nausea', 'COPD', 'Pneumonia', 'Pneumonia', 'Bronchitis', 'asthma', 'heart problem', 'nausea', 'COPD', 'heart problem', 'Bronchitis']"
21-12-15,"['fever', 'Bronchitis', 'fever', 'heart problem', 'Pneumonia', 'Pneumonia', 'COPD', 'COPD', 'fever', 'heart problem', 'fever', 'heart problem', 'asthma', 'nausea', 'asthma', 'asthma', 'heart problem', 'nausea', 'COPD', 'asthma']"
24-12-15,"['Pneumonia', 'Bronchitis', 'COPD', 'nausea', 'nausea', 'Pneumonia', 'COPD', 'heart problem', 'Bronchitis', 'heart problem', 'asthma', 'Bronchitis', 'Bronchitis', 'fever', 'asthma', 'Bronchitis', 'nausea', 'asthma', 'fever', 'COPD']"
28-12-15,"['Pneumonia', 'nausea', 'fever', 'heart problem', 'asthma', 'nausea', 'nausea', 'COPD', 'COPD', 'heart problem', 'nausea', 'nausea', 'asthma', 'heart problem', 'Bronchitis', 'nausea', 'asthma', 'COPD', 'COPD', 'COPD']"
31-12-15,"['nausea', 'fever', 'nausea', 'asthma', 'fever', 'asthma', 'asthma', 'Bronchitis', 'Bronchitis', 'Bronchitis', 'nausea', 'heart problem', 'heart problem', 'COPD', 'nausea', 'Pneumonia', 'heart problem', 'nausea', 'asthma', 'nausea']"
03-01-15,"['Pneumonia', 'Bronchitis', 'COPD', 'heart problem', 'heart problem', 'fever', 'asthma', 'fever', 'nausea', 'fever', 'nausea', 'nausea', 'fever', 'fever', 'Pneumonia', 'asthma', 'nausea', 'COPD', 'Bronchitis', 'COPD']"
07-01-15,"['Bronchitis', 'COPD', 'fever', 'asthma', 'asthma', 'Bronchitis', 'Pneumonia', 'fever', 'nausea', 'Bronchitis', 'nausea', 'COPD', 'fever', 'heart problem', 'asthma', 'COPD', 'COPD', 'nausea', 'COPD', 'asthma']"
10-01-15,"['fever', 'asthma', 'Pneumonia', 'heart problem', 'Bronchitis', 'fever', 'Bronchitis', 'fever', 'fever', 'COPD', 'asthma', 'asthma', 'heart problem', 'fever', 'Pneumonia', 'heart problem', 'Bronchitis', 'heart problem', 'Pneumonia', 'fever']"
14-01-15,"['asthma', 'fever', 'heart problem', 'COPD', 'nausea', 'asthma', 'heart problem', 'fever', 'fever', 'asthma', 'asthma', 'Pneumonia', 'Bronchitis', 'fever', 'fever', 'nausea', 'Bronchitis', 'asthma', 'Pneumonia', 'fever']"
17-01-15,"['nausea', 'fever', 'asthma', 'asthma', 'asthma', 'asthma', 'Pneumonia', 'heart problem', 'fever', 'fever', 'heart problem', 'Pneumonia', 'asthma', 'nausea', 'asthma', 'Bronchitis', 'COPD', 'nausea', 'fever', 'fever']"
21-01-15,"['Pneumonia', 'Bronchitis', 'nausea', 'fever', 'COPD', 'nausea', 'COPD', 'fever', 'Bronchitis', 'asthma', 'Pneumonia', 'Bronchitis', 'asthma', 'fever', 'Bronchitis', 'asthma', 'COPD', 'fever', 'Bronchitis', 'asthma']"
24-01-15,"['fever', 'nausea', 'Pneumonia', 'heart problem', 'Bronchitis', 'asthma', 'heart problem', 'asthma', 'heart problem', 'Bronchitis', 'fever', 'asthma', 'COPD', 'nausea', 'Pneumonia', 'heart problem', 'nausea', 'heart problem', 'fever', 'heart problem']"
28-01-15,"['Bronchitis', 'asthma', 'asthma', 'Pneumonia', 'COPD', 'COPD', 'Bronchitis', 'Pneumonia', 'Pneumonia', 'fever', 'Pneumonia', 'Pneumonia', 'asthma', 'nausea', 'fever', 'fever', 'fever', 'fever', 'heart problem', 'Pneumonia']"
31-01-15,"['Bronchitis', 'COPD', 'fever', 'Pneumonia', 'Bronchitis', 'Pneumonia', 'asthma', 'heart problem', 'fever', 'nausea', 'heart problem', 'Bronchitis', 'Bronchitis', 'heart problem', 'Pneumonia', 'heart problem', 'Bronchitis', 'Pneumonia', 'Pneumonia', 'heart problem']"
04-02-15,"['COPD', 'Bronchitis', 'fever', 'Bronchitis', 'heart problem', 'nausea', 'asthma', 'nausea', 'COPD', 'fever', 'COPD', 'fever', 'fever', 'asthma', 'Pneumonia', 'heart problem', 'heart problem', 'heart problem', 'Pneumonia', 'fever']"
07-02-15,"['heart problem', 'COPD', 'COPD', 'COPD', 'COPD', 'COPD', 'COPD', 'Bronchitis', 'nausea', 'fever', 'nausea', 'fever', 'Bronchitis', 'fever', 'asthma', 'Pneumonia', 'Pneumonia', 'nausea', 'heart problem', 'Pneumonia']"
11-02-15,"['asthma', 'Pneumonia', 'heart problem', 'Pneumonia', 'heart problem', 'COPD', 'fever', 'asthma', 'Pneumonia', 'nausea', 'fever', 'asthma', 'Pneumonia', 'Bronchitis', 'nausea', 'COPD', 'fever', 'Pneumonia', 'fever', 'nausea']"
14-02-15,"['Bronchitis', 'fever', 'Pneumonia', 'Bronchitis', 'Bronchitis', 'heart problem', 'Pneumonia', 'asthma', 'Pneumonia', 'Pneumonia', 'COPD', 'COPD', 'fever', 'Bronchitis', 'Pneumonia', 'Bronchitis', 'Bronchitis', 'nausea', 'COPD', 'heart problem']"
18-02-15,"['nausea', 'COPD', 'nausea', 'Pneumonia', 'heart problem', 'asthma', 'heart problem', 'asthma', 'heart problem', 'nausea', 'heart problem', 'Bronchitis', 'nausea', 'fever', 'fever', 'heart problem', 'asthma', 'asthma', 'fever', 'heart problem']"
21-02-15,"['asthma', 'COPD', 'Bronchitis', 'asthma', 'asthma', 'Bronchitis', 'Pneumonia', 'COPD', 'COPD', 'Bronchitis', 'Bronchitis', 'Bronchitis', 'Bronchitis', 'heart problem', 'fever', 'heart problem', 'COPD', 'COPD', 'heart problem', 'heart problem']"
25-02-15,"['COPD', 'asthma', 'heart problem', 'COPD', 'asthma', 'Bronchitis', 'heart problem', 'heart problem', 'heart problem', 'Bronchitis', 'heart problem', 'fever', 'heart problem', 'fever', 'fever', 'fever', 'COPD', 'fever', 'COPD', 'nausea']"
28-02-15,"['asthma', 'asthma', 'Bronchitis', 'COPD', 'COPD', 'heart problem', 'asthma', 'fever', 'Bronchitis', 'COPD', 'Bronchitis', 'COPD', 'COPD', 'Pneumonia', 'Bronchitis', 'Pneumonia', 'nausea', 'asthma', 'Pneumonia', 'fever']"
04-03-15,"['nausea', 'Pneumonia', 'nausea', 'heart problem', 'COPD', 'COPD', 'heart problem', 'COPD', 'COPD', 'COPD', 'fever', 'Pneumonia', 'COPD', 'Pneumonia', 'Pneumonia', 'fever', 'nausea', 'fever', 'fever', 'Bronchitis']"
07-03-15,"['asthma', 'Pneumonia', 'Bronchitis', 'Bronchitis', 'fever', 'Pneumonia', 'COPD', 'fever', 'COPD', 'asthma', 'COPD', 'Bronchitis', 'nausea', 'asthma', 'fever', 'asthma', 'nausea', 'COPD', 'nausea', 'asthma']"
11-03-15,"['fever', 'nausea', 'Bronchitis', 'Pneumonia', 'COPD', 'asthma', 'nausea', 'Bronchitis', 'Bronchitis', 'COPD', 'heart problem', 'COPD', 'Pneumonia', 'heart problem', 'COPD', 'Pneumonia', 'Bronchitis', 'COPD', 'Bronchitis', 'asthma']"
14-03-15,"['Bronchitis', 'Pneumonia', 'COPD', 'COPD', 'heart problem', 'asthma', 'Pneumonia', 'asthma', 'Pneumonia', 'asthma', 'nausea', 'heart problem', 'heart problem', 'asthma', 'asthma', 'COPD', 'asthma', 'nausea', 'COPD', 'Pneumonia']"
18-03-15,"['heart problem', 'heart problem', 'asthma', 'heart problem', 'Pneumonia', 'fever', 'Bronchitis', 'COPD', 'COPD', 'heart problem', 'Bronchitis', 'Bronchitis', 'asthma', 'fever', 'heart problem', 'Pneumonia', 'COPD', 'COPD', 'asthma', 'Bronchitis']"
21-03-15,"['fever', 'nausea', 'nausea', 'asthma', 'fever', 'nausea', 'fever', 'COPD', 'Pneumonia', 'Pneumonia', 'asthma', 'heart problem', 'fever', 'asthma', 'COPD', 'COPD', 'Bronchitis', 'COPD', 'Bronchitis', 'nausea']"
25-03-15,"['COPD', 'asthma', 'asthma', 'Bronchitis', 'COPD', 'fever', 'heart problem', 'COPD', 'Bronchitis', 'Pneumonia', 'nausea', 'fever', 'asthma', 'nausea', 'asthma', 'COPD', 'nausea', 'nausea', 'heart problem', 'Bronchitis']"
28-03-15,"['Bronchitis', 'COPD', 'asthma', 'asthma', 'fever', 'nausea', 'COPD', 'Pneumonia', 'COPD', 'Pneumonia', 'Pneumonia', 'fever', 'Bronchitis', 'COPD', 'nausea', 'nausea', 'asthma', 'asthma', 'COPD', 'heart problem']"
01-04-15,"['fever', 'nausea', 'fever', 'heart problem', 'Bronchitis', 'fever', 'Bronchitis', 'COPD', 'asthma', 'Pneumonia', 'Bronchitis', 'Pneumonia', 'COPD', 'nausea', 'Bronchitis', 'fever', 'Bronchitis', 'asthma', 'nausea', 'heart problem']"
04-04-15,"['Pneumonia', 'COPD', 'Pneumonia', 'COPD', 'asthma', 'asthma', 'nausea', 'Bronchitis', 'asthma', 'nausea', 'Pneumonia', 'Pneumonia', 'nausea', 'fever', 'heart problem', 'Bronchitis', 'Pneumonia', 'Bronchitis', 'nausea', 'Bronchitis']"
08-04-15,"['Pneumonia', 'COPD', 'heart problem', 'fever', 'fever', 'heart problem', 'fever', 'COPD', 'nausea', 'Pneumonia', 'heart problem', 'heart problem', 'fever', 'COPD', 'Pneumonia', 'Pneumonia', 'fever', 'nausea', 'Pneumonia', 'Pneumonia']"
11-04-15,"['Pneumonia', 'Bronchitis', 'Pneumonia', 'asthma', 'Pneumonia', 'Pneumonia', 'fever', 'nausea', 'Bronchitis', 'Bronchitis', 'COPD', 'heart problem', 'heart problem', 'nausea', 'fever', 'COPD', 'fever', 'Pneumonia', 'COPD', 'Bronchitis']"
